[     144ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/0o.g_next_dist_12tw8g6._.js:2477
[  238493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  240492ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  242497ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  244492ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  246520ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  248493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  250494ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  252492ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  254492ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  256492ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  258495ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  260493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  262493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  264493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  266493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  268493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  270492ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  272494ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  274493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  276493ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
[  278492ms] [ERROR] Failed to load resource: the server responded with a status of 500 (Internal Server Error) @ http://localhost:3000/api/db/pg-stats?connectionId=55997454-ef35-459a-b892-5d4bce71fe2e:0
